number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC104447,In Progress,False,0,3,4,True,user2,user1,2023-03-13 02:24:00,user3,2023-03-13 02:24:00,user1,2023-03-14 15:24:00,Phone,Kolkata,Infrastructure,Memory,Memory issue observed,Server-16,Medium,Medium,P2,L1 Support,user1,True,False,True,PRB6839,RFC2267,OnPrem,Network,Solved,user4,2023-03-13 15:24:00,2023-03-14 15:24:00
INC104448,New,False,5,2,3,False,user1,user2,2024-05-13 02:56:00,user4,2024-05-13 02:56:00,user5,2024-05-13 20:56:00,Email,Bangalore,Security,Access,Access issue observed,Server-5,Low,High,P3,L2 Support,user4,True,True,False,PRB8933,RFC9956,GCP,Software,Cancelled,user5,2024-05-13 16:56:00,2024-05-13 20:56:00
INC104449,Closed,False,1,3,10,False,user3,user1,2023-03-24 08:52:00,user2,2023-03-24 08:52:00,user2,2023-03-25 19:52:00,Email,Mumbai,Network,Latency,Latency issue observed,Server-19,Low,Medium,P3,L1 Support,user5,False,True,False,PRB1870,RFC2322,OnPrem,Software,Cancelled,user4,2023-03-24 22:52:00,2023-03-25 19:52:00
INC104450,In Progress,False,0,2,2,True,user4,user2,2024-11-04 03:40:00,user4,2024-11-04 03:40:00,user3,2024-11-06 20:40:00,Email,Bangalore,Security,Access,Access issue observed,Server-66,High,Low,P1,Security Team,user3,False,False,True,PRB6509,RFC3840,OnPrem,Software,Duplicate,user3,2024-11-06 15:40:00,2024-11-06 20:40:00
INC104451,Closed,False,1,0,10,False,user1,user5,2023-01-08 12:31:00,user2,2023-01-08 12:31:00,user3,2023-01-09 00:31:00,Phone,Delhi,Database,Connection,Connection issue observed,Server-23,High,Low,P1,DB Team,user3,False,True,False,PRB7482,RFC3844,Azure,Software,Solved,user4,2023-01-08 21:31:00,2023-01-09 00:31:00
INC104452,New,True,1,3,7,True,user5,user2,2023-03-14 14:39:00,user3,2023-03-14 14:39:00,user3,2023-03-17 17:39:00,Portal,Mumbai,Infrastructure,Disk,Disk issue observed,Server-44,High,Medium,P1,L1 Support,user3,False,False,False,PRB4122,RFC7760,OnPrem,User Error,Duplicate,user2,2023-03-16 23:39:00,2023-03-17 17:39:00
INC104453,New,True,5,2,7,True,user4,user5,2024-05-30 19:03:00,user4,2024-05-30 19:03:00,user4,2024-06-02 16:03:00,Phone,Mumbai,Application,Error,Error issue observed,Server-54,Low,High,P3,Network Team,user1,False,False,False,PRB3672,RFC6511,OnPrem,User Error,Duplicate,user4,2024-06-01 16:03:00,2024-06-02 16:03:00
INC104454,In Progress,True,1,2,5,False,user4,user1,2023-04-10 20:11:00,user1,2023-04-10 20:11:00,user3,2023-04-12 20:11:00,Portal,Delhi,Application,Crash,Crash issue observed,Server-74,Low,High,P3,L2 Support,user3,True,False,True,PRB9996,RFC2716,AWS,Software,Solved,user1,2023-04-12 15:11:00,2023-04-12 20:11:00
INC104455,New,False,3,2,6,False,user5,user1,2024-02-14 06:24:00,user1,2024-02-14 06:24:00,user1,2024-02-16 23:24:00,Email,Delhi,Infrastructure,Disk,Disk issue observed,Server-37,High,Low,P1,Network Team,user5,True,False,True,PRB1236,RFC3822,GCP,Software,Duplicate,user2,2024-02-16 03:24:00,2024-02-16 23:24:00
INC104456,Resolved,False,3,3,3,False,user1,user2,2024-02-03 04:08:00,user3,2024-02-03 04:08:00,user4,2024-02-04 01:08:00,Phone,Kolkata,Database,Query Slow,Query Slow issue observed,Server-77,Medium,Medium,P2,Network Team,user4,True,False,False,PRB9589,RFC3001,Azure,Software,Cancelled,user2,2024-02-03 14:08:00,2024-02-04 01:08:00
INC104457,In Progress,False,0,2,5,True,user1,user5,2024-09-04 02:50:00,user3,2024-09-04 02:50:00,user1,2024-09-07 19:50:00,Email,Bangalore,Database,Deadlock,Deadlock issue observed,Server-32,Medium,High,P2,DB Team,user1,True,False,True,PRB6881,RFC3719,OnPrem,Network,Duplicate,user3,2024-09-06 20:50:00,2024-09-07 19:50:00
INC104458,In Progress,True,2,3,10,False,user5,user2,2023-06-02 09:54:00,user1,2023-06-02 09:54:00,user1,2023-06-05 15:54:00,Phone,Mumbai,Infrastructure,Memory,Memory issue observed,Server-69,High,High,P1,L2 Support,user5,True,True,False,PRB9596,RFC3383,Azure,Software,Cancelled,user1,2023-06-04 22:54:00,2023-06-05 15:54:00
INC104459,Closed,False,5,3,3,False,user1,user1,2024-07-10 13:04:00,user4,2024-07-10 13:04:00,user2,2024-07-11 21:04:00,Email,Bangalore,Infrastructure,Disk,Disk issue observed,Server-63,High,High,P1,DB Team,user4,False,True,False,PRB1139,RFC3377,Azure,Hardware,Duplicate,user2,2024-07-11 01:04:00,2024-07-11 21:04:00
INC104460,New,False,1,2,3,True,user1,user4,2023-11-05 10:29:00,user2,2023-11-05 10:29:00,user4,2023-11-07 20:29:00,Phone,Bangalore,Infrastructure,Disk,Disk issue observed,Server-70,High,Low,P1,L1 Support,user2,True,False,True,PRB6352,RFC5083,OnPrem,Software,Duplicate,user1,2023-11-07 01:29:00,2023-11-07 20:29:00
INC104461,Closed,False,3,2,5,False,user4,user4,2024-05-18 21:25:00,user2,2024-05-18 21:25:00,user5,2024-05-20 15:25:00,Email,Bangalore,Security,Access,Access issue observed,Server-47,Medium,Medium,P2,DB Team,user2,False,False,True,PRB8884,RFC6884,AWS,User Error,Cancelled,user4,2024-05-19 15:25:00,2024-05-20 15:25:00
INC104462,Closed,True,1,0,1,False,user1,user1,2023-09-30 08:48:00,user4,2023-09-30 08:48:00,user1,2023-10-01 21:48:00,Phone,Delhi,Database,Deadlock,Deadlock issue observed,Server-5,Medium,Medium,P2,DB Team,user5,False,True,False,PRB4134,RFC9827,GCP,Software,Duplicate,user3,2023-10-01 01:48:00,2023-10-01 21:48:00
INC104463,Closed,True,2,2,6,False,user4,user4,2023-03-28 06:36:00,user2,2023-03-28 06:36:00,user1,2023-03-31 09:36:00,Phone,Kolkata,Network,DNS,DNS issue observed,Server-11,High,Medium,P1,L2 Support,user2,True,False,False,PRB5959,RFC4426,AWS,Hardware,Duplicate,user5,2023-03-31 06:36:00,2023-03-31 09:36:00
INC104464,New,True,3,3,10,False,user1,user1,2023-05-03 00:08:00,user4,2023-05-03 00:08:00,user1,2023-05-06 03:08:00,Portal,Mumbai,Database,Deadlock,Deadlock issue observed,Server-61,Low,Medium,P3,L2 Support,user4,False,False,False,PRB8585,RFC4405,Azure,User Error,Solved,user3,2023-05-05 15:08:00,2023-05-06 03:08:00
INC104465,Closed,False,0,3,2,True,user2,user1,2024-09-27 05:37:00,user2,2024-09-27 05:37:00,user3,2024-09-30 04:37:00,Email,Mumbai,Network,Latency,Latency issue observed,Server-19,Low,High,P3,DB Team,user1,True,False,False,PRB9488,RFC2155,AWS,User Error,Solved,user5,2024-09-29 20:37:00,2024-09-30 04:37:00
INC104466,Closed,False,2,3,7,False,user2,user4,2023-12-18 07:55:00,user3,2023-12-18 07:55:00,user4,2023-12-19 22:55:00,Portal,Bangalore,Application,Error,Error issue observed,Server-84,High,Medium,P1,L1 Support,user2,True,True,False,PRB6718,RFC3862,Azure,Network,Solved,user5,2023-12-19 12:55:00,2023-12-19 22:55:00
INC104467,In Progress,False,3,0,9,True,user1,user5,2024-11-14 01:44:00,user4,2024-11-14 01:44:00,user3,2024-11-14 03:44:00,Phone,Bangalore,Infrastructure,Disk,Disk issue observed,Server-83,Medium,Medium,P2,L2 Support,user4,False,False,True,PRB1008,RFC2488,Azure,User Error,Cancelled,user5,2024-11-14 02:44:00,2024-11-14 03:44:00
INC104468,Closed,False,5,1,9,True,user2,user3,2023-03-31 02:19:00,user5,2023-03-31 02:19:00,user3,2023-03-31 19:19:00,Email,Bangalore,Application,Crash,Crash issue observed,Server-31,Medium,High,P2,Security Team,user3,True,False,True,PRB3613,RFC5022,GCP,Software,Solved,user1,2023-03-31 08:19:00,2023-03-31 19:19:00
INC104469,Closed,True,3,2,9,False,user1,user1,2023-12-20 06:58:00,user2,2023-12-20 06:58:00,user3,2023-12-23 11:58:00,Portal,Delhi,Network,Latency,Latency issue observed,Server-16,Low,Medium,P3,Network Team,user3,True,True,True,PRB5933,RFC2361,Azure,Software,Solved,user2,2023-12-22 21:58:00,2023-12-23 11:58:00
INC104470,Closed,True,5,0,9,True,user4,user2,2024-03-25 06:39:00,user3,2024-03-25 06:39:00,user4,2024-03-26 05:39:00,Portal,Mumbai,Application,Slow Response,Slow Response issue observed,Server-19,Low,Medium,P3,L2 Support,user5,False,False,True,PRB9943,RFC5344,Azure,Network,Duplicate,user1,2024-03-25 15:39:00,2024-03-26 05:39:00
INC104471,New,True,0,1,7,True,user3,user1,2024-03-21 23:07:00,user1,2024-03-21 23:07:00,user4,2024-03-24 19:07:00,Portal,Delhi,Database,Query Slow,Query Slow issue observed,Server-27,Medium,Medium,P2,Network Team,user2,False,False,False,PRB9302,RFC7046,OnPrem,Network,Solved,user1,2024-03-24 16:07:00,2024-03-24 19:07:00
INC104472,Resolved,True,2,2,3,False,user5,user3,2023-01-25 14:55:00,user3,2023-01-25 14:55:00,user2,2023-01-28 09:55:00,Phone,Mumbai,Application,Crash,Crash issue observed,Server-91,High,High,P1,DB Team,user5,False,True,False,PRB9249,RFC8256,OnPrem,Software,Solved,user3,2023-01-28 00:55:00,2023-01-28 09:55:00
INC104473,New,True,2,0,5,True,user1,user2,2023-09-29 21:51:00,user4,2023-09-29 21:51:00,user4,2023-10-03 05:51:00,Email,Kolkata,Infrastructure,Disk,Disk issue observed,Server-7,Low,High,P3,L2 Support,user5,False,False,True,PRB4677,RFC4773,OnPrem,Software,Cancelled,user2,2023-10-02 14:51:00,2023-10-03 05:51:00
INC104474,Resolved,True,4,1,2,False,user3,user2,2023-06-25 21:43:00,user1,2023-06-25 21:43:00,user2,2023-06-29 04:43:00,Portal,Bangalore,Infrastructure,Disk,Disk issue observed,Server-84,High,High,P1,DB Team,user4,False,True,True,PRB6942,RFC1654,AWS,User Error,Solved,user5,2023-06-28 04:43:00,2023-06-29 04:43:00
INC104475,In Progress,False,2,3,3,False,user4,user5,2023-04-26 18:07:00,user2,2023-04-26 18:07:00,user3,2023-04-29 15:07:00,Email,Bangalore,Application,Slow Response,Slow Response issue observed,Server-19,High,High,P1,L1 Support,user3,False,False,False,PRB1355,RFC5060,GCP,Software,Duplicate,user4,2023-04-28 15:07:00,2023-04-29 15:07:00
INC104476,New,False,4,2,7,False,user2,user1,2024-01-05 12:31:00,user3,2024-01-05 12:31:00,user5,2024-01-06 08:31:00,Phone,Bangalore,Network,DNS,DNS issue observed,Server-37,Medium,Medium,P2,DB Team,user3,False,False,True,PRB9372,RFC4805,GCP,Software,Solved,user5,2024-01-05 13:31:00,2024-01-06 08:31:00
INC104477,Resolved,False,2,1,3,False,user3,user5,2023-11-21 21:05:00,user3,2023-11-21 21:05:00,user3,2023-11-24 09:05:00,Portal,Mumbai,Application,Slow Response,Slow Response issue observed,Server-83,Medium,Medium,P2,Network Team,user3,False,True,False,PRB1910,RFC9109,AWS,Network,Solved,user4,2023-11-23 17:05:00,2023-11-24 09:05:00
INC104478,Resolved,False,0,3,3,True,user4,user2,2023-01-05 13:11:00,user3,2023-01-05 13:11:00,user1,2023-01-07 03:11:00,Email,Delhi,Infrastructure,CPU,CPU issue observed,Server-47,Medium,Medium,P2,DB Team,user2,False,True,True,PRB2342,RFC3222,GCP,Hardware,Solved,user1,2023-01-06 17:11:00,2023-01-07 03:11:00
INC104479,In Progress,True,4,1,6,True,user5,user2,2024-04-20 06:29:00,user5,2024-04-20 06:29:00,user4,2024-04-21 04:29:00,Portal,Kolkata,Database,Connection,Connection issue observed,Server-62,Medium,High,P2,Security Team,user3,False,True,False,PRB1281,RFC2768,OnPrem,User Error,Duplicate,user3,2024-04-20 08:29:00,2024-04-21 04:29:00
INC104480,Closed,True,4,1,3,False,user1,user1,2023-12-14 21:03:00,user3,2023-12-14 21:03:00,user2,2023-12-17 05:03:00,Phone,Mumbai,Application,Crash,Crash issue observed,Server-59,High,High,P1,L2 Support,user5,True,True,False,PRB4100,RFC6998,AWS,Hardware,Solved,user1,2023-12-16 21:03:00,2023-12-17 05:03:00
INC104481,In Progress,True,1,1,8,False,user5,user3,2024-01-23 11:14:00,user2,2024-01-23 11:14:00,user3,2024-01-24 06:14:00,Phone,Kolkata,Infrastructure,CPU,CPU issue observed,Server-69,Low,High,P3,L2 Support,user4,True,True,False,PRB2224,RFC1996,OnPrem,Hardware,Solved,user4,2024-01-23 23:14:00,2024-01-24 06:14:00
INC104482,New,True,0,0,2,True,user2,user3,2024-07-06 08:15:00,user2,2024-07-06 08:15:00,user3,2024-07-07 02:15:00,Phone,Kolkata,Infrastructure,Memory,Memory issue observed,Server-77,Low,Medium,P3,L2 Support,user1,True,False,False,PRB6826,RFC3810,GCP,User Error,Duplicate,user5,2024-07-06 22:15:00,2024-07-07 02:15:00
INC104483,In Progress,False,2,2,3,True,user5,user1,2024-03-25 10:28:00,user4,2024-03-25 10:28:00,user4,2024-03-28 09:28:00,Phone,Mumbai,Infrastructure,CPU,CPU issue observed,Server-80,High,Medium,P1,L1 Support,user1,True,True,True,PRB7187,RFC2448,Azure,Software,Solved,user2,2024-03-27 21:28:00,2024-03-28 09:28:00
INC104484,In Progress,False,5,3,10,True,user2,user3,2024-02-05 03:29:00,user5,2024-02-05 03:29:00,user1,2024-02-06 17:29:00,Email,Mumbai,Infrastructure,CPU,CPU issue observed,Server-57,High,Medium,P1,Security Team,user4,False,True,True,PRB5077,RFC3281,OnPrem,User Error,Cancelled,user5,2024-02-06 16:29:00,2024-02-06 17:29:00
INC104485,Resolved,False,5,3,6,True,user2,user1,2023-02-04 09:59:00,user4,2023-02-04 09:59:00,user2,2023-02-07 10:59:00,Email,Mumbai,Infrastructure,Disk,Disk issue observed,Server-98,Medium,Medium,P2,Security Team,user1,False,False,False,PRB8108,RFC9419,AWS,Hardware,Duplicate,user1,2023-02-06 17:59:00,2023-02-07 10:59:00
INC104486,New,True,5,0,5,False,user4,user1,2023-10-13 10:56:00,user3,2023-10-13 10:56:00,user3,2023-10-15 01:56:00,Phone,Mumbai,Security,Vulnerability,Vulnerability issue observed,Server-10,Medium,High,P2,Network Team,user3,True,True,True,PRB8609,RFC3627,GCP,User Error,Cancelled,user3,2023-10-14 17:56:00,2023-10-15 01:56:00
INC104487,In Progress,False,1,0,8,True,user3,user2,2024-08-28 07:44:00,user5,2024-08-28 07:44:00,user3,2024-08-29 10:44:00,Email,Bangalore,Application,Error,Error issue observed,Server-5,Low,Low,P3,L2 Support,user2,False,True,False,PRB1584,RFC3319,OnPrem,User Error,Cancelled,user1,2024-08-28 23:44:00,2024-08-29 10:44:00
INC104488,Closed,False,5,3,6,True,user1,user4,2023-03-01 16:49:00,user1,2023-03-01 16:49:00,user2,2023-03-03 20:49:00,Portal,Mumbai,Infrastructure,CPU,CPU issue observed,Server-71,Medium,Low,P2,L2 Support,user1,True,True,False,PRB4188,RFC2660,OnPrem,User Error,Duplicate,user5,2023-03-02 20:49:00,2023-03-03 20:49:00
INC104489,In Progress,True,1,0,7,True,user1,user1,2024-11-21 10:14:00,user2,2024-11-21 10:14:00,user5,2024-11-22 07:14:00,Email,Delhi,Infrastructure,Memory,Memory issue observed,Server-64,Low,High,P3,L1 Support,user1,True,True,True,PRB9471,RFC7712,GCP,Hardware,Solved,user1,2024-11-21 12:14:00,2024-11-22 07:14:00
INC104490,Closed,False,2,1,6,False,user3,user1,2023-03-06 02:57:00,user2,2023-03-06 02:57:00,user5,2023-03-07 03:57:00,Phone,Bangalore,Network,Latency,Latency issue observed,Server-99,Medium,Low,P2,Network Team,user5,True,False,True,PRB2491,RFC4445,OnPrem,Hardware,Duplicate,user4,2023-03-06 13:57:00,2023-03-07 03:57:00
INC104491,Closed,False,1,3,2,False,user2,user5,2024-08-25 11:29:00,user4,2024-08-25 11:29:00,user5,2024-08-29 02:29:00,Portal,Delhi,Security,Access,Access issue observed,Server-91,Medium,Low,P2,L1 Support,user2,True,False,True,PRB2271,RFC5751,Azure,Hardware,Duplicate,user5,2024-08-28 02:29:00,2024-08-29 02:29:00
INC104492,In Progress,True,0,0,8,False,user2,user2,2023-10-11 07:40:00,user4,2023-10-11 07:40:00,user2,2023-10-13 11:40:00,Portal,Bangalore,Database,Connection,Connection issue observed,Server-12,High,High,P1,Security Team,user4,False,False,True,PRB5476,RFC7597,GCP,Network,Solved,user5,2023-10-12 17:40:00,2023-10-13 11:40:00
INC104493,Closed,False,3,2,9,False,user4,user3,2024-10-31 14:47:00,user5,2024-10-31 14:47:00,user1,2024-11-02 01:47:00,Phone,Kolkata,Application,Slow Response,Slow Response issue observed,Server-13,High,Medium,P1,Network Team,user4,True,True,False,PRB4776,RFC2132,Azure,Hardware,Cancelled,user4,2024-11-01 22:47:00,2024-11-02 01:47:00
INC104494,New,False,5,2,7,True,user5,user1,2024-04-24 02:18:00,user2,2024-04-24 02:18:00,user5,2024-04-25 11:18:00,Portal,Bangalore,Network,Packet Loss,Packet Loss issue observed,Server-30,Medium,Low,P2,L1 Support,user4,True,True,True,PRB4550,RFC8814,AWS,Software,Duplicate,user1,2024-04-24 22:18:00,2024-04-25 11:18:00
INC104495,New,False,1,0,5,True,user1,user3,2024-02-11 16:37:00,user2,2024-02-11 16:37:00,user2,2024-02-12 13:37:00,Email,Kolkata,Network,Packet Loss,Packet Loss issue observed,Server-41,Low,High,P3,DB Team,user1,True,True,False,PRB6041,RFC8316,Azure,Network,Duplicate,user5,2024-02-12 06:37:00,2024-02-12 13:37:00
INC104496,Resolved,True,3,2,3,True,user1,user1,2023-06-01 23:05:00,user3,2023-06-01 23:05:00,user5,2023-06-04 21:05:00,Portal,Bangalore,Application,Crash,Crash issue observed,Server-37,Medium,Low,P2,DB Team,user3,True,False,True,PRB1599,RFC3171,AWS,Hardware,Duplicate,user4,2023-06-04 01:05:00,2023-06-04 21:05:00
INC104497,In Progress,True,2,2,8,False,user2,user2,2023-01-13 22:06:00,user2,2023-01-13 22:06:00,user1,2023-01-15 13:06:00,Portal,Kolkata,Infrastructure,Disk,Disk issue observed,Server-2,Medium,Medium,P2,L1 Support,user5,True,False,True,PRB9279,RFC8189,Azure,Hardware,Duplicate,user3,2023-01-14 15:06:00,2023-01-15 13:06:00
INC104498,Resolved,True,1,0,4,False,user2,user3,2023-09-06 03:29:00,user1,2023-09-06 03:29:00,user1,2023-09-07 09:29:00,Phone,Bangalore,Database,Query Slow,Query Slow issue observed,Server-44,Medium,Medium,P2,Network Team,user4,False,False,True,PRB5656,RFC6936,GCP,User Error,Solved,user4,2023-09-06 12:29:00,2023-09-07 09:29:00
INC104499,Closed,True,5,2,7,True,user3,user5,2023-01-04 07:26:00,user1,2023-01-04 07:26:00,user4,2023-01-07 11:26:00,Phone,Bangalore,Application,Error,Error issue observed,Server-4,Medium,High,P2,DB Team,user4,True,False,True,PRB9123,RFC7370,OnPrem,User Error,Cancelled,user1,2023-01-06 19:26:00,2023-01-07 11:26:00
INC104500,In Progress,False,2,1,9,False,user4,user4,2024-06-27 18:04:00,user5,2024-06-27 18:04:00,user2,2024-06-28 21:04:00,Email,Kolkata,Infrastructure,CPU,CPU issue observed,Server-94,Medium,Medium,P2,Security Team,user2,True,True,False,PRB9063,RFC4191,AWS,Network,Duplicate,user4,2024-06-28 09:04:00,2024-06-28 21:04:00
INC104501,In Progress,True,5,0,10,False,user3,user1,2023-01-06 17:43:00,user4,2023-01-06 17:43:00,user5,2023-01-07 20:43:00,Phone,Mumbai,Security,Vulnerability,Vulnerability issue observed,Server-17,Medium,Low,P2,DB Team,user1,True,False,False,PRB9287,RFC3838,GCP,Hardware,Duplicate,user3,2023-01-07 18:43:00,2023-01-07 20:43:00
INC104502,In Progress,True,4,3,9,True,user5,user5,2023-01-29 20:22:00,user5,2023-01-29 20:22:00,user1,2023-02-01 15:22:00,Email,Bangalore,Security,Vulnerability,Vulnerability issue observed,Server-14,High,High,P1,DB Team,user1,True,True,True,PRB1726,RFC8580,OnPrem,User Error,Solved,user5,2023-02-01 02:22:00,2023-02-01 15:22:00
INC104503,Closed,False,5,1,9,True,user2,user1,2024-04-21 09:03:00,user3,2024-04-21 09:03:00,user2,2024-04-23 20:03:00,Phone,Kolkata,Application,Slow Response,Slow Response issue observed,Server-95,High,High,P1,DB Team,user1,False,True,False,PRB2342,RFC7730,Azure,User Error,Cancelled,user5,2024-04-23 14:03:00,2024-04-23 20:03:00
INC104504,Resolved,False,5,2,8,False,user4,user1,2024-07-10 23:12:00,user1,2024-07-10 23:12:00,user1,2024-07-11 15:12:00,Portal,Mumbai,Database,Query Slow,Query Slow issue observed,Server-36,High,Low,P1,Network Team,user5,False,False,True,PRB4908,RFC7723,AWS,Network,Duplicate,user4,2024-07-11 12:12:00,2024-07-11 15:12:00
INC104505,New,True,1,2,2,True,user1,user1,2024-07-22 06:49:00,user5,2024-07-22 06:49:00,user3,2024-07-23 19:49:00,Portal,Bangalore,Network,Latency,Latency issue observed,Server-37,High,Low,P1,Security Team,user5,False,True,True,PRB7270,RFC6179,AWS,Hardware,Solved,user5,2024-07-23 07:49:00,2024-07-23 19:49:00
INC104506,New,False,2,3,7,True,user3,user2,2023-06-19 13:57:00,user3,2023-06-19 13:57:00,user3,2023-06-20 09:57:00,Phone,Delhi,Database,Query Slow,Query Slow issue observed,Server-28,Low,High,P3,L2 Support,user3,False,False,False,PRB2982,RFC1702,Azure,Hardware,Duplicate,user5,2023-06-20 06:57:00,2023-06-20 09:57:00
INC104507,Resolved,False,2,3,2,False,user1,user4,2023-10-08 03:21:00,user5,2023-10-08 03:21:00,user5,2023-10-10 10:21:00,Phone,Bangalore,Network,Packet Loss,Packet Loss issue observed,Server-49,Low,Low,P3,L1 Support,user5,True,True,False,PRB7004,RFC7208,GCP,Software,Cancelled,user5,2023-10-09 14:21:00,2023-10-10 10:21:00
INC104508,Closed,False,0,1,2,True,user3,user5,2024-06-11 14:35:00,user4,2024-06-11 14:35:00,user3,2024-06-14 05:35:00,Portal,Mumbai,Network,Latency,Latency issue observed,Server-21,Medium,Low,P2,DB Team,user5,False,True,True,PRB7323,RFC3896,OnPrem,Network,Cancelled,user1,2024-06-13 15:35:00,2024-06-14 05:35:00
INC104509,In Progress,False,4,2,9,False,user2,user5,2023-05-23 16:42:00,user1,2023-05-23 16:42:00,user1,2023-05-26 13:42:00,Phone,Kolkata,Security,Vulnerability,Vulnerability issue observed,Server-28,Low,Medium,P3,L1 Support,user2,False,False,True,PRB5596,RFC8465,Azure,Network,Solved,user1,2023-05-26 07:42:00,2023-05-26 13:42:00
INC104510,Resolved,True,4,3,4,True,user3,user2,2023-08-13 21:06:00,user5,2023-08-13 21:06:00,user4,2023-08-15 02:06:00,Portal,Bangalore,Security,Patch,Patch issue observed,Server-29,High,Low,P1,Security Team,user3,False,False,False,PRB6643,RFC9884,Azure,Software,Duplicate,user3,2023-08-14 14:06:00,2023-08-15 02:06:00
INC104511,Resolved,True,2,2,4,True,user2,user5,2023-12-25 20:54:00,user1,2023-12-25 20:54:00,user3,2023-12-28 05:54:00,Email,Mumbai,Application,Slow Response,Slow Response issue observed,Server-53,Low,Low,P3,L1 Support,user5,True,False,False,PRB5435,RFC8391,Azure,Software,Solved,user3,2023-12-28 01:54:00,2023-12-28 05:54:00
INC104512,New,True,4,1,4,False,user2,user3,2024-11-20 23:02:00,user4,2024-11-20 23:02:00,user3,2024-11-23 21:02:00,Portal,Kolkata,Application,Slow Response,Slow Response issue observed,Server-36,Low,High,P3,Network Team,user5,False,True,True,PRB3990,RFC5869,OnPrem,Software,Solved,user4,2024-11-23 13:02:00,2024-11-23 21:02:00
